nome,cpf,conta,saldo
Elisa Araújo,786.390.251-77,104374,3153.84
Stephany Farias,597.862.043-10,104375,19189.24
Emanuelly Pires,546.978.120-85,104376,35986.09
Maria Sophia da Costa,987.364.250-10,104377,12559.4
Luana Correia,572.168.430-53,104378,18724.8
Emilly Monteiro,593.246.701-07,104379,22944.97
Davi Luiz Duarte,712.805.934-23,104380,29285.48
Milena Sales,073.164.589-84,104381,40853.4
Rafael Cunha,632.915.478-37,104382,5707.99
André Gonçalves,832.905.674-00,104383,5004.49
Guilherme Barros,706.254.891-01,104384,24113.51
Bryan Martins,186.523.409-51,104385,1452.68
Sophie Teixeira,724.893.105-50,104386,2419.33
Thales Correia,712.504.893-50,104387,8634.77
Pietra Jesus,693.108.524-70,104388,7122.58
Sophie Aragão,857.960.231-95,104389,15799.15
Lorenzo da Conceição,851.702.369-21,104390,22778.18
Daniela Jesus,150.947.836-10,104391,24288.92
Isabella Farias,570.149.862-01,104392,26957.33
Felipe Nogueira,482.695.103-51,104393,46838.02
Maria Cecília Gomes,207.894.513-79,104394,2335.66
Nina Santos,238.561.047-71,104395,18805.13
Sophia Monteiro,753.160.248-26,104396,23259.39
Maria Cecília Castro,217.453.980-23,104397,35023.2
Julia Ribeiro,702.849.561-20,104398,15083.35
Srta. Ana Beatriz Ramos,896.250.134-15,104399,49953.48
Rafaela da Rocha,250.397.614-06,104400,32869.65
Cauê Lima,930.427.581-41,104401,4780.82
Gustavo Henrique Correia,283.951.604-70,104402,47084.49
Alana Barros,192.743.608-78,104403,37203.65
Mirella Silveira,049.257.831-14,104404,38786.57
Laís Fernandes,265.049.783-10,104405,42490.73
Ana Clara da Cunha,370.546.821-90,104406,47230.52
Catarina Nunes,701.648.935-39,104407,5292.91
Leandro Rezende,316.874.920-69,104408,41537.95
Mirella Ferreira,891.720.543-79,104409,38868.65
Sr. Breno Santos,719.536.842-46,104410,32955.41
Sophie Silva,860.914.572-76,104411,36410.24
Clara Castro,270.658.193-02,104412,26018.41
Maria Clara Nascimento,287.906.513-59,104413,35168.35
João Gabriel Nogueira,954.371.806-75,104414,45033.05
Pietro Peixoto,384.752.061-07,104415,1041.32
Valentina Alves,307.865.421-44,104416,34406.19
Enrico Porto,926.170.384-40,104417,34353.52
Sr. Noah Moraes,137.628.940-78,104418,24448.02
Julia Farias,251.876.934-09,104419,5316.45
Mariane Novaes,718.963.250-68,104420,49998.99
Caio da Cruz,264.715.938-64,104421,6774.82
Felipe Moreira,630.217.958-03,104422,4976.63
Luna Porto,541.206.789-11,104423,35346.61
Julia Gonçalves,015.938.276-95,104424,36863.09
Clarice Souza,719.635.482-64,104425,16142.29
Luana Rocha,869.314.052-33,104426,15208.33
Sr. Augusto Mendes,302.769.854-00,104427,5671.78
Isabelly Alves,604.817.532-90,104428,9164.48
Nicole Costela,875.691.042-85,104429,33306.98
João Guilherme Duarte,730.549.128-41,104430,20765.29
Murilo Dias,710.592.364-43,104431,916.57
Isabella Barros,251.798.304-60,104432,24919.83
Enzo Gabriel Sales,651.783.029-40,104433,18217.35
Dr. Vitor Peixoto,573.618.240-80,104434,27080.53
Thales Jesus,093.564.872-00,104435,36369.7
Srta. Beatriz da Luz,398.621.075-02,104436,32482.56
Amanda Monteiro,316.954.708-93,104437,37337.83
Isabel Teixeira,413.685.790-00,104438,30612.33
Ana Clara Nascimento,732.648.950-56,104439,12516.42
Vinicius Santos,140.239.568-05,104440,30895.85
Ana Lívia Cavalcanti,849.607.352-10,104441,49072.03
Elisa Pinto,074.918.253-97,104442,8704.34
Joaquim Lima,742.653.108-26,104443,19781.01
Antônio Silva,043.651.972-07,104444,19919.13
João Gabriel Silva,768.935.120-40,104445,4534.05
Sra. Cecília Nogueira,048.179.256-20,104446,28893.76
Ana Beatriz da Paz,926.534.017-70,104447,7714.75
Davi Luiz Sales,193.024.865-24,104448,3272.15
Letícia da Cunha,246.503.819-24,104449,36368.83
Cauê Fernandes,685.142.903-98,104450,11344.17
João Vitor Santos,549.732.608-00,104451,10230.93
Thiago Pires,013.874.692-31,104452,14783.57
Helena Fernandes,037.629.158-30,104453,45532.52
Enrico Rodrigues,079.863.524-00,104454,44279.28
João Miguel Fogaça,829.063.154-51,104455,22025.06
João Felipe da Luz,217.963.085-95,104456,7216.59
Julia Pires,384.961.527-82,104457,45826.3
Valentina da Mata,365.740.291-80,104458,19510.64
Yuri da Rocha,063.914.782-87,104459,46494.89
Amanda Nunes,502.983.471-05,104460,42323.2
Kevin Gomes,549.826.701-02,104461,19122.02
Luiz Henrique Silva,872.495.631-73,104462,47142.93
Clarice Ferreira,739.541.620-16,104463,26659.2
Mariana Campos,731.942.806-78,104464,17647.84
Nicolas Nogueira,746.850.213-71,104465,8631.59
Isaac Cardoso,634.572.980-92,104466,17782.96
Luigi Freitas,842.930.675-74,104467,12423.45
Marcela Farias,162.947.503-34,104468,10347.89
Alícia Costela,975.083.264-74,104469,36031.55
Sr. Davi Luiz Farias,360.754.891-93,104470,42703.22
Helena da Paz,146.803.952-06,104471,34053.86
Larissa Moraes,059.316.874-75,104472,44483.89
Rafaela da Mota,738.650.941-39,104473,6995.7
Igor Ferreira,804.793.215-23,104474,31803.79
Breno Silva,082.964.751-11,104475,3357.64
Sarah Rocha,850.721.943-88,104476,21576.66
Rebeca Teixeira,284.135.697-37,104477,38173.9
Maysa Castro,824.069.153-60,104478,11626.57
Sr. Erick Jesus,869.042.571-30,104479,23638.02
Nina Dias,915.802.734-32,104480,47516.35
Beatriz Campos,869.120.473-78,104481,43375.8
Sophie Carvalho,905.723.148-41,104482,5455.05
Lara Fogaça,603.174.598-48,104483,23691.48
Rebeca Carvalho,185.349.702-97,104484,42968.5
Davi Ferreira,316.789.452-00,104485,6527.94
Catarina Jesus,309.548.712-60,104486,43753.94
Daniel da Rocha,916.432.850-33,104487,8483.22
Maria Luiza Barbosa,529.038.761-77,104488,21602.51
Gabriela Martins,576.219.083-86,104489,1588.54
Arthur Ferreira,429.851.367-09,104490,27919.13
Breno da Luz,746.128.593-91,104491,25598.67
Letícia Ribeiro,154.927.680-85,104492,46118.46
Henrique Ribeiro,195.304.876-57,104493,16937.71
Alice Castro,830.764.512-35,104494,15686.45
Pedro Henrique Martins,942.038.517-50,104495,1717.63
Marcela Pires,406.175.392-43,104496,43094.6
Luigi da Luz,761.549.832-55,104497,7950.61
Yasmin Caldeira,379.250.648-38,104498,8799.9
Beatriz Souza,410.527.936-06,104499,46116.32
João Mendes,904.361.785-75,104500,28064.11
Ana Beatriz Silva,287.495.360-10,104501,37402.6
Breno Cardoso,897.056.314-84,104502,43112.23
Isadora Castro,973.086.524-83,104503,37740.22
Calebe Correia,157.468.239-37,104504,46327.26
Breno Moreira,689.453.017-39,104505,15453.58
Marcela Nascimento,579.014.263-06,104506,4399.64
Esther da Luz,127.469.385-37,104507,12534.14
Sr. Kevin Cardoso,784.025.193-50,104508,38931.99
Helena da Conceição,947.058.163-66,104509,15177.83
Heitor Campos,859.120.376-30,104510,8156.92
Enzo Barbosa,580.417.639-01,104511,45624.11
Joaquim da Cunha,014.579.862-30,104512,19164.8
Laura Fernandes,946.102.375-80,104513,13541.92
Camila Jesus,794.065.821-20,104514,35313.48
Davi Souza,674.038.295-65,104515,21463.59
Bruno Nascimento,423.169.705-16,104516,31262.85
Emilly da Cunha,523.741.086-35,104517,14546.77
João Guilherme Moreira,468.120.735-71,104518,26490.87
Davi Lucas Azevedo,931.567.084-10,104519,42018.72
Ana Sophia Araújo,201.645.398-24,104520,4944.47
Heloísa Silveira,285.316.947-28,104521,26523.73
João da Mota,623.871.549-91,104522,43479.49
Eduardo Nascimento,541.780.936-57,104523,7599.9
Sabrina Aragão,490.531.728-23,104524,39033.42
Lívia Barbosa,805.624.397-65,104525,7058.63
Luiz Otávio Barbosa,684.732.190-31,104526,39111.11
Natália Teixeira,817.529.364-00,104527,6920.64
Vitor Nunes,785.264.301-90,104528,36366.54
Dr. Noah Pinto,215.309.867-02,104529,16987.33
Sr. Lucca da Mota,403.652.891-24,104530,41025.77
Caio Teixeira,890.716.534-39,104531,10542.61
Ana Luiza Lopes,541.386.072-26,104532,13670.59
Julia da Mata,097.164.582-58,104533,8591.19
Maitê Araújo,051.827.394-60,104534,30154.44
Mirella Monteiro,512.408.739-05,104535,19216.63
Sr. João Gabriel Martins,758.309.421-60,104536,10299.85
Kevin Duarte,502.896.173-59,104537,38212.8
Emanuelly Aragão,738.429.501-79,104538,27736.87
Isabelly da Luz,750.846.219-01,104539,4172.17
Lara Martins,903.781.426-31,104540,29835.0
Helena Nogueira,689.137.450-20,104541,19861.98
Maria Alice Fernandes,470.283.615-35,104542,8364.71
Cauê da Conceição,253.871.690-02,104543,3899.14
Bárbara Barbosa,980.342.561-70,104544,41084.56
Dr. João Guilherme Rocha,314.056.782-08,104545,18075.63
Maitê Farias,410.697.352-99,104546,21684.77
Sra. Manuela Gonçalves,874.036.952-83,104547,23744.33
Ana Beatriz Cardoso,086.754.392-29,104548,28854.78
Maria Julia da Rocha,094.372.685-92,104549,30058.28
Isadora da Paz,051.234.967-34,104550,42595.57
Clarice Castro,687.395.240-00,104551,14616.4
Maria Julia Nunes,713.824.590-41,104552,11835.05
Alana da Mata,451.736.209-43,104553,3603.71
Leandro Pinto,586.724.039-83,104554,46459.17
Alexia Cunha,039.548.271-23,104555,627.02
Laís Fogaça,841.692.753-73,104556,35457.83
Nathan da Conceição,167.834.029-40,104557,836.86
Dra. Natália Peixoto,716.385.240-17,104558,20267.06
Benjamin Mendes,013.568.972-40,104559,41832.44
Eduarda Peixoto,925.763.841-37,104560,9752.21
Nicole da Costa,461.035.287-71,104561,45308.34
Murilo Monteiro,162.854.703-08,104562,30349.12
Julia Correia,814.032.965-70,104563,11250.64
Carolina Silveira,472.058.391-14,104564,43839.63
Alícia Caldeira,615.029.837-02,104565,21125.94
Dr. Thales Mendes,140.527.986-94,104566,44526.28
Maria Julia Nascimento,652.718.349-64,104567,29961.72
Isadora Castro,592.806.174-94,104568,46077.89
Ana Nascimento,904.732.651-25,104569,42348.86
Nathan Gonçalves,725.041.639-16,104570,920.04
Milena Costa,708.126.459-01,104571,23260.42
Guilherme Rezende,163.982.750-12,104572,1176.07
Laís Souza,986.502.347-47,104573,38629.55
Maria Cecília Moura,318.975.406-39,104574,29172.71
Agatha Nogueira,045.679.128-02,104575,4160.75
Isadora Farias,218.034.976-96,104576,28201.36
Alexia Teixeira,079.823.164-50,104577,13604.7
Sra. Maysa Ferreira,149.203.567-06,104578,41611.76
Davi Ramos,729.518.346-91,104579,31223.68
Lucca Nunes,068.321.457-80,104580,23790.34
Augusto Moreira,902.143.567-52,104581,36213.51
Davi Jesus,907.453.682-47,104582,4430.55
Alexia Silveira,012.946.538-06,104583,9277.13
Cecília Farias,629.741.805-58,104584,16109.35
Sr. Cauã Cardoso,215.084.673-07,104585,43730.47
Stella da Cunha,943.076.285-00,104586,30104.68
Fernanda da Cunha,760.513.894-66,104587,35496.76
Benício Ribeiro,629.734.851-00,104588,22107.31
Heitor Pereira,326.574.108-71,104589,45404.46
Sabrina Pires,920.541.637-16,104590,41663.52
Dr. Henrique Peixoto,941.230.587-79,104591,40670.22
Bryan Moreira,274.603.859-56,104592,36948.19
Raul Peixoto,617.259.038-30,104593,3409.42
Otávio Melo,178.235.904-41,104594,45196.82
João Miguel Moreira,524.918.360-33,104595,24740.89
João Pedro Duarte,873.216.409-22,104596,30047.9
Diogo Souza,563.721.409-34,104597,45702.43
Raul da Luz,157.089.643-75,104598,3749.47
Sra. Manuela Pinto,780.963.241-87,104599,30181.28
Lorenzo Cunha,294.803.761-13,104600,19888.38
Lucca Cardoso,603.247.918-87,104601,34093.97
Luiz Otávio Silveira,013.657.249-99,104602,12571.41
Sr. João Vitor Martins,320.564.719-06,104603,6654.12
Larissa Barros,250.841.639-89,104604,43797.98
Srta. Alícia Freitas,591.203.467-43,104605,36991.06
Alice Cunha,612.430.578-07,104606,13574.94
Ana Júlia Barbosa,968.130.745-39,104607,23802.71
Mirella Santos,936.104.728-04,104608,42281.08
Maria Sophia Silva,923.154.078-50,104609,22890.79
Vicente Alves,317.645.928-91,104610,24374.33
Julia Ramos,328.714.596-73,104611,21631.28
Caio Monteiro,562.408.397-10,104612,40546.58
Paulo da Rosa,352.916.074-16,104613,49193.34
Sophia da Mata,162.458.930-89,104614,18534.83
João Pedro Oliveira,760.291.354-06,104615,28325.41
João Almeida,957.012.634-52,104616,42255.47
Sra. Pietra Cardoso,156.083.427-71,104617,8977.11
Pedro Azevedo,425.096.718-20,104618,13264.61
Sr. Renan Cardoso,589.172.036-12,104619,45405.28
Marina Campos,069.734.251-43,104620,24446.09
Dr. João Felipe da Luz,163.290.854-98,104621,5149.0
Vinicius Novaes,176.502.394-70,104622,43653.54
Pietra Novaes,981.673.024-31,104623,10294.79
Caio Porto,813.674.205-71,104624,14535.18
Rafaela da Luz,235.470.689-83,104625,19853.57
Dr. Bryan Novaes,901.857.632-86,104626,42741.54
Rafaela Porto,183.642.509-06,104627,24199.9
Sofia Dias,026.841.953-15,104628,21457.43
Diego Lopes,986.512.704-02,104629,14582.98
Kevin da Cunha,051.769.324-07,104630,17599.03
Camila Cunha,830.547.912-97,104631,27670.41
Vitor Duarte,982.310.457-32,104632,44448.78
Alice Lima,270.469.318-87,104633,38164.49
Lara da Mota,830.259.164-51,104634,35112.5
Srta. Luna Nascimento,521.670.894-49,104635,20104.52
Eduardo Viana,231.976.450-06,104636,49135.53
João Lucas da Cruz,425.987.016-58,104637,10641.43
Caroline Cardoso,719.523.480-05,104638,9072.63
Benício Porto,972.483.015-23,104639,5702.76
Alexia Dias,679.205.841-67,104640,12994.07
Daniela da Cruz,034.287.159-50,104641,41455.87
Carlos Eduardo Castro,543.890.712-97,104642,41258.85
Eloah Rocha,571.239.084-14,104643,20081.11
Sr. Davi Lucca Dias,196.045.738-10,104644,26456.52
Gustavo Henrique Araújo,027.534.189-50,104645,3778.2
Mariane Alves,593.801.627-40,104646,43631.93
Maria Cecília Nascimento,542.937.810-05,104647,6704.92
Pedro Henrique Teixeira,620.349.587-56,104648,18832.72
Alexia Araújo,296.405.318-98,104649,36287.02
Carlos Eduardo Fogaça,628.075.941-58,104650,25055.72
Giovanna Correia,618.937.542-19,104651,5316.29
Gustavo Henrique Fogaça,652.910.387-21,104652,26404.34
Mariane Rodrigues,869.457.301-66,104653,13115.53
Fernanda Cavalcanti,285.917.036-77,104654,33671.49
Rodrigo Pereira,528.741.630-07,104655,46315.09
Maria Caldeira,948.375.201-97,104656,44878.48
Sr. Miguel Peixoto,720.465.138-35,104657,19012.07
Vitor Cavalcanti,127.695.380-12,104658,34531.6
Maria Vitória Vieira,965.130.782-02,104659,35927.04
Elisa Duarte,658.792.341-00,104660,35709.03
Larissa Souza,925.671.034-06,104661,33568.82
Pietra Castro,946.172.085-85,104662,2002.47
Luana Pereira,598.426.731-46,104663,47644.7
Srta. Beatriz Novaes,201.534.879-41,104664,27430.73
Kaique Correia,374.916.580-75,104665,31333.52
Breno Fogaça,539.281.047-05,104666,23297.34
Maria Sophia Castro,730.819.462-04,104667,14901.39
Dra. Maysa da Mata,364.895.021-51,104668,9319.07
Bárbara Alves,810.467.952-01,104669,5763.55
Danilo Almeida,839.456.127-64,104670,39528.31
Daniel da Mata,206.495.831-24,104671,22265.92
Emanuella da Conceição,310.567.249-43,104672,6708.72
Thiago Farias,570.836.914-01,104673,6898.55
João Gabriel Vieira,518.972.360-77,104674,8782.66
Sr. Ian Aragão,703.259.841-23,104675,17173.57
Ana Lívia Almeida,697.821.354-37,104676,28139.25
Maria Sophia Costela,639.471.285-09,104677,12596.41
Murilo Correia,234.857.910-32,104678,45794.34
Luana Farias,301.762.498-69,104679,22002.71
Rebeca da Mota,641.802.597-02,104680,11178.92
Mirella Farias,697.301.258-21,104681,14242.05
Emanuelly da Rosa,328.914.560-33,104682,29241.75
Gabriel Moraes,590.286.743-65,104683,27395.99
Fernanda Lima,493.250.871-97,104684,22433.32
Dr. Augusto Duarte,472.183.059-97,104685,17200.47
Davi Luiz Cardoso,164.539.802-15,104686,34226.2
Vicente Pires,461.870.932-40,104687,48334.46
Gabriela da Rocha,349.612.507-16,104688,15604.81
Kevin Pereira,219.850.364-60,104689,20129.75
Ana Luiza da Mata,256.843.971-82,104690,20376.77
Augusto Santos,631.097.542-07,104691,39576.17
Noah Pereira,805.269.413-24,104692,27603.97
Esther Alves,691.723.805-86,104693,45867.79
Pietra da Cunha,293.685.074-65,104694,45502.78
Dr. João Pedro Novaes,124.907.658-76,104695,25042.32
Caio Vieira,324.085.679-47,104696,8308.1
Vitor Hugo Azevedo,132.945.760-99,104697,32189.47
Luiz Otávio Campos,879.120.463-13,104698,41921.84
Maria Viana,428.657.390-74,104699,35970.23
Kevin Novaes,387.125.406-17,104700,45618.3
Ryan Almeida,830.649.725-29,104701,31821.77
Sra. Maria Fernanda Moreira,376.158.492-09,104702,9527.2
Laís Pereira,694.581.037-20,104703,27913.52
Laura Azevedo,893.170.264-78,104704,26391.48
Augusto Cardoso,348.957.106-10,104705,48931.44
Júlia Cardoso,571.683.409-48,104706,20946.25
Augusto Peixoto,169.827.504-85,104707,4923.23
Lorena da Rosa,768.314.950-01,104708,24576.53
Sr. João Miguel Porto,718.035.264-08,104709,11902.07
Eloah da Cruz,079.328.546-10,104710,26998.64
Letícia Campos,048.763.195-10,104711,45369.01
Dr. Nathan Porto,403.689.125-15,104712,26135.0
Sr. João Guilherme Novaes,801.694.273-31,104713,10180.35
Laura Azevedo,384.721.960-03,104714,20827.21
Maria da Luz,781.946.352-09,104715,47121.02
Sabrina Lopes,748.913.260-69,104716,38931.64
Rodrigo Cunha,951.670.842-02,104717,15205.21
Vicente Pires,651.742.938-73,104718,36416.91
Lorena Ramos,562.094.718-11,104719,9583.03
Sra. Stephany Martins,427.036.951-52,104720,30073.72
Fernando da Rocha,350.671.492-99,104721,35861.14
Rebeca Ramos,586.034.972-65,104722,15300.59
Alice Monteiro,071.649.582-11,104723,41054.1
Carlos Eduardo Fogaça,478.609.152-94,104724,49457.04
Maria Cecília Campos,570.962.143-99,104725,32170.87
Maysa da Paz,920.456.871-20,104726,35507.94
Laura Ramos,064.798.235-83,104727,1591.63
Gabriela Nascimento,359.706.841-39,104728,27298.1
Marcos Vinicius Costela,584.936.720-92,104729,13653.19
Diego Moura,390.714.265-99,104730,13536.96
Renan Aragão,014.365.897-20,104731,40027.74
Lavínia da Luz,489.073.526-74,104732,17755.88
Sra. Lavínia Nascimento,281.976.430-40,104733,34560.82
Felipe Moura,374.168.509-75,104734,41807.57
Isabel Nascimento,481.097.532-05,104735,3117.96
Clarice Farias,270.845.193-60,104736,29007.52
Vinicius Azevedo,018.625.379-68,104737,42841.3
Nathan Araújo,318.672.054-08,104738,25045.99
Maria Luiza Nascimento,413.258.796-73,104739,16749.56
Stella Alves,493.716.850-93,104740,49761.15
Stella Campos,971.542.063-06,104741,25073.28
Daniela Nascimento,623.408.751-53,104742,17548.68
Ana Carolina Dias,185.394.670-20,104743,45937.09
Laís Rocha,204.635.978-00,104744,32808.1
João Vitor Moraes,108.954.763-39,104745,41745.71
Arthur Almeida,618.572.043-44,104746,31918.64
Antônio da Rosa,051.748.629-67,104747,13122.4
Sr. Calebe Castro,078.253.194-60,104748,20093.87
Sr. Lucca Rodrigues,419.705.826-85,104749,33886.14
Bernardo Rocha,564.928.031-24,104750,26063.43
Agatha Freitas,729.381.406-22,104751,34074.95
Yasmin Rodrigues,742.015.368-07,104752,19481.14
Dr. Enzo da Cruz,568.079.143-93,104753,2889.45
Melissa Nogueira,837.210.596-03,104754,3430.5
Yuri Nogueira,094.726.351-99,104755,18215.07
Stella Costa,795.341.086-93,104756,48047.0
Luiz Fernando Rodrigues,159.360.724-52,104757,25439.31
Bryan Cardoso,907.148.326-69,104758,9383.22
Rafael Moura,461.395.278-64,104759,15411.22
Luiza Peixoto,218.453.609-15,104760,3395.42
Julia Moreira,734.516.029-70,104761,6767.58
Luiz Fernando Almeida,130.492.856-05,104762,2365.62
Julia Melo,581.760.249-02,104763,22641.49
Diego Moura,157.829.306-59,104764,18732.25
Dr. Erick Martins,548.213.706-62,104765,47156.12
Juan Jesus,593.471.820-79,104766,15511.03
Amanda Cunha,264.953.710-80,104767,27162.73
Dr. Diego Cardoso,270.195.483-50,104768,18575.78
Vinicius da Cruz,047.329.516-43,104769,45498.95
Ana Sophia da Rosa,472.519.638-09,104770,33690.95
Ana Júlia Duarte,458.097.623-10,104771,47786.68
Luiz Henrique Nogueira,416.293.850-42,104772,47724.51
Sofia Silva,248.163.507-80,104773,49009.1
Nathan Correia,072.496.851-20,104774,13089.9
Matheus Souza,710.645.982-85,104775,30819.63
Yuri Castro,310.289.674-03,104776,28561.0
Lucas Gabriel Jesus,568.193.074-20,104777,11662.45
Dra. Clara Melo,807.926.354-00,104778,22968.9
Igor Vieira,697.345.012-16,104779,7204.77
Manuela Alves,495.283.607-00,104780,36662.31
Pedro Miguel Nunes,375.914.620-16,104781,33038.91
Júlia Nogueira,069.274.183-69,104782,43129.66
Breno Rodrigues,489.615.027-94,104783,20922.87
Mariana Pinto,950.371.642-06,104784,48716.4
Leonardo Jesus,602.348.159-06,104785,30465.67
Dr. Otávio Ramos,987.162.543-09,104786,30655.0
Diogo Nunes,589.401.736-00,104787,35179.89
Joana da Mata,305.491.678-20,104788,22348.03
João Gabriel Teixeira,160.753.284-08,104789,4220.54
Sr. Yuri Costela,893.642.570-65,104790,7769.36
Sra. Maria Sophia Aragão,803.412.795-79,104791,7515.06
Sra. Ana Vitória Pereira,829.604.531-15,104792,24066.65
Raul Oliveira,896.217.534-73,104793,20979.92
Stephany Lopes,041.539.762-61,104794,16301.29
Rodrigo da Mota,789.240.613-13,104795,17573.0
